match_api_id,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
2030174,2,0.1111111111111111,0.11304347826086956,0.08974358974358974,0.15584415584415584,1.7,1.2,0,1,1,3,3,3,0,3,3,1,0,0,0,0,0,0,0,0,0.6,0.1,0.5,-0.3,1
2030181,1,0.08547008547008547,0.0782608695652174,0.2564102564102564,0.22077922077922077,1.2,0.6,1,3,1,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,-1.0,-0.8,0.6,0.3,-7
2030180,0,0.07692307692307693,0.11304347826086956,0.16666666666666666,0.15584415584415584,1.2,1.1,0,1,3,3,1,3,0,3,0,1,0,0,0,0,0,0,0,0,-0.4,0.1,0.1,-0.1,11
2030179,2,0.08547008547008547,0.043478260869565216,0.1794871794871795,0.09090909090909091,0.9,0.9,1,0,3,1,1,3,1,3,0,1,0,0,0,0,0,0,0,0,-0.4,-0.2,0.0,-0.3,9
2030172,2,0.10256410256410256,0.09565217391304348,0.1282051282051282,0.22077922077922077,1.3,1.0,1,0,3,0,0,3,1,1,1,3,0,0,0,0,0,0,0,0,0.2,-0.6,0.3,0.0,7
2030185,2,0.05982905982905983,0.10434782608695652,0.20512820512820512,0.15584415584415584,0.5454545454545454,0.8181818181818182,1,0,1,1,1,1,3,1,1,0,0,0,1,0,0,0,0,0,-0.8181818181818182,0.0,-0.2727272727272727,-0.2727272727272727,6
2030187,1,0.05128205128205128,0.13043478260869565,0.28205128205128205,0.15584415584415584,0.5454545454545454,1.2727272727272727,1,1,1,3,1,0,1,0,0,3,0,0,0,0,0,0,0,0,-1.4545454545454546,0.2727272727272727,-0.7272727272727273,-0.2727272727272727,-4
2030189,0,0.042735042735042736,0.08695652173913043,0.10256410256410256,0.2077922077922078,0.8181818181818182,1.0909090909090908,1,3,1,3,0,1,0,1,3,3,0,0,0,0,0,0,0,0,-0.2727272727272727,-0.5454545454545454,-0.2727272727272727,0.0,-9
2030186,0,0.1794871794871795,0.09565217391304348,0.16666666666666666,0.09090909090909091,1.9090909090909092,1.3636363636363635,3,1,3,0,0,3,1,3,1,3,0,0,0,0,0,0,0,0,0.7272727272727273,0.36363636363636365,0.5454545454545454,-0.09090909090909091,4
2030191,2,0.09401709401709402,0.08695652173913043,0.23076923076923078,0.23376623376623376,0.9090909090909091,0.6363636363636364,1,3,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.6363636363636364,-0.7272727272727273,0.2727272727272727,-0.09090909090909091,-6
2030182,2,0.1111111111111111,0.08695652173913043,0.1282051282051282,0.19480519480519481,1.4545454545454546,0.9090909090909091,3,1,0,3,0,1,1,3,0,3,0,0,0,0,0,0,0,0,0.2727272727272727,-0.45454545454545453,0.5454545454545454,0.09090909090909091,3
2030190,2,0.13675213675213677,0.09565217391304348,0.16666666666666666,0.2727272727272727,1.2727272727272727,1.1818181818181819,3,3,0,3,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0.2727272727272727,-0.9090909090909091,0.09090909090909091,0.6363636363636364,-3
2030188,2,0.1282051282051282,0.09565217391304348,0.07692307692307693,0.18181818181818182,1.8181818181818181,1.0909090909090908,0,3,3,0,1,3,1,0,3,1,0,0,0,0,0,0,0,0,0.8181818181818182,-0.2727272727272727,0.7272727272727273,0.09090909090909091,-15
2030183,2,0.18803418803418803,0.13043478260869565,0.15384615384615385,0.1038961038961039,2.1818181818181817,1.8181818181818181,3,3,3,1,3,3,0,1,1,3,0,0,0,0,0,0,0,0,0.9090909090909091,0.6363636363636364,0.36363636363636365,0.45454545454545453,-5
