,id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_y_card,home_r_card,away_y_card,away_r_card,home_foulcommit,away_foulcommit,home_shoton,away_shoton,home_shotoff,away_shotoff,home_cross,away_cross,home_corner,away_corner,home_possession,away_possession,HTP,ATP,Result
1730,3459,2012/2013,29,2013-04-16 00:00:00,1229407,9825,8668,0,0,1.75,3.9,5.0,2,0,3,0,8,11,5,6,4,4,24,11,8,1,55,45,59,55,D
1733,3462,2012/2013,29,2013-04-17 00:00:00,1229410,8456,8528,1,0,1.25,6.5,14.0,2,0,1,0,12,7,5,9,8,2,13,13,5,4,50,50,40,61,A
1739,3468,2012/2013,29,2013-04-17 00:00:00,1229417,8654,10260,2,2,5.5,3.9,1.7,1,0,0,0,13,7,2,8,7,5,22,36,2,5,43,57,68,31,H
1731,3460,2012/2013,29,2013-04-17 00:00:00,1229408,9879,8455,0,3,4.75,3.8,1.8,2,0,1,0,12,12,6,9,6,4,21,24,6,5,53,47,38,80,D
1795,3524,2012/2013,34,2013-04-20 00:00:00,1229466,8472,8668,1,0,3.4,3.4,2.3,1,0,2,0,7,16,4,7,5,3,13,25,3,10,51,49,40,59,A
1799,3528,2012/2013,34,2013-04-20 00:00:00,1229470,8654,8528,2,0,2.3,3.5,3.3,3,0,1,0,12,10,7,10,7,8,18,26,3,6,44,56,35,23,H
1798,3527,2012/2013,34,2013-04-20 00:00:00,1229469,8659,10261,1,1,2.25,3.5,3.4,0,0,2,0,9,13,3,5,5,5,26,11,15,2,59,41,24,34,A
1793,3522,2012/2013,34,2013-04-20 00:00:00,1229464,9850,9798,2,1,1.75,3.8,5.25,2,0,3,0,12,13,5,5,10,5,28,20,8,8,45,55,34,56,H
1790,3519,2012/2013,34,2013-04-20 00:00:00,1229461,9879,9825,0,1,5.0,4.0,1.75,0,1,2,1,12,8,6,6,2,3,15,22,7,3,38,62,42,38,D
1796,3525,2012/2013,34,2013-04-20 00:00:00,1229467,10003,8466,0,0,2.38,3.5,3.1,0,0,0,0,12,13,7,5,7,3,29,13,7,2,53,47,45,36,D
1794,3523,2012/2013,34,2013-04-20 00:00:00,1229465,10172,10194,0,2,2.25,3.4,3.5,1,0,2,0,9,15,8,7,19,8,17,21,5,5,54,46,39,31,H
1797,3526,2012/2013,34,2013-04-21 00:00:00,1229468,8586,8456,3,1,3.25,3.6,2.3,3,0,3,0,13,11,6,4,3,6,21,12,4,5,56,44,50,62,D
1791,3520,2012/2013,34,2013-04-21 00:00:00,1229462,8650,8455,2,2,2.15,3.6,3.6,5,0,3,0,10,11,10,5,10,4,26,11,8,5,47,53,61,68,H
1792,3521,2012/2013,34,2013-04-22 00:00:00,1229463,10260,10252,3,0,1.25,6.75,13.0,1,0,0,0,10,6,3,7,6,5,27,21,5,3,52,48,81,34,H
1804,3533,2012/2013,35,2013-04-27 00:00:00,1229476,8456,8654,2,1,1.29,6.0,12.0,1,0,3,0,8,9,8,3,8,4,17,34,9,4,61,39,56,40,H
1807,3536,2012/2013,35,2013-04-27 00:00:00,1229479,8466,8659,0,3,1.85,3.75,4.6,2,2,2,1,9,11,4,6,13,3,31,22,7,6,55,45,68,39,H
1809,3538,2012/2013,35,2013-04-27 00:00:00,1229481,8528,8586,2,2,3.8,3.6,2.05,3,0,1,0,14,11,2,6,2,9,15,15,3,3,53,47,36,50,A
1803,3532,2012/2013,35,2013-04-27 00:00:00,1229475,8668,9879,1,0,1.5,4.5,7.5,1,0,3,0,11,18,10,5,10,3,32,15,7,2,60,40,39,48,A
1808,3537,2012/2013,35,2013-04-27 00:00:00,1229480,10194,9850,1,0,2.25,3.3,3.6,4,0,2,0,11,8,5,1,8,5,15,23,6,3,47,53,37,38,H
1805,3534,2012/2013,35,2013-04-27 00:00:00,1229477,10261,8650,0,6,2.88,3.6,2.5,4,0,2,0,13,7,4,5,6,2,23,19,5,7,51,49,32,62,D
1802,3531,2012/2013,35,2013-04-28 00:00:00,1229473,8455,10003,2,0,1.36,5.5,9.0,1,0,3,0,7,11,17,6,6,4,17,12,5,3,60,40,63,84,D
1806,3535,2012/2013,35,2013-04-28 00:00:00,1229478,9798,10172,0,0,2.55,3.5,2.88,0,0,2,0,13,13,6,5,6,12,33,23,9,7,54,46,65,42,H
1800,3529,2012/2013,35,2013-04-28 00:00:00,1229471,9825,10260,1,1,2.25,3.6,3.3,3,0,5,0,11,12,9,5,8,6,20,13,7,2,45,55,24,24,D
1801,3530,2012/2013,35,2013-04-29 00:00:00,1229472,10252,8472,6,1,2.3,3.4,3.4,0,0,3,1,10,13,6,5,2,3,24,15,4,5,61,39,34,37,H
1817,3546,2012/2013,36,2013-05-04 00:00:00,1229490,8586,8466,1,0,1.44,4.75,8.0,1,0,1,0,10,11,2,2,4,6,26,15,5,5,61,39,40,24,A
1819,3548,2012/2013,36,2013-05-04 00:00:00,1229492,8654,10261,0,0,2.38,3.4,3.25,1,0,2,0,12,13,6,6,5,5,23,13,7,3,50,50,38,34,A
1818,3547,2012/2013,36,2013-05-04 00:00:00,1229491,8659,8528,2,3,2.45,3.5,3.0,4,0,3,0,10,10,10,5,5,6,20,19,7,5,47,53,24,63,A
1813,3542,2012/2013,36,2013-05-04 00:00:00,1229485,9850,10252,1,2,2.55,3.3,3.0,2,0,3,0,15,13,5,5,7,8,29,16,6,5,57,43,43,72,D
1810,3539,2012/2013,36,2013-05-04 00:00:00,1229482,9879,9798,2,4,1.73,3.9,5.25,2,0,1,0,10,8,11,10,7,7,26,14,3,3,49,51,65,39,H
1816,3545,2012/2013,36,2013-05-04 00:00:00,1229488,10003,8456,0,0,5.25,3.8,1.75,0,0,0,0,8,9,1,7,6,5,14,18,4,4,52,48,48,35,A
1814,3543,2012/2013,36,2013-05-04 00:00:00,1229486,10172,9825,0,1,8.0,4.75,1.44,2,0,1,0,7,8,7,9,6,1,23,16,3,7,41,59,42,37,D
1811,3540,2012/2013,36,2013-05-05 00:00:00,1229483,8650,8668,0,0,1.95,3.6,4.2,1,0,2,0,10,11,7,2,9,8,19,19,3,5,51,49,54,59,D
1812,3541,2012/2013,36,2013-05-05 00:00:00,1229484,10260,8455,0,1,2.2,3.5,3.5,2,1,1,0,13,10,3,6,7,9,20,22,2,7,48,52,85,68,A
1815,3544,2012/2013,36,2013-05-06 00:00:00,1229487,8472,10194,1,1,2.1,3.3,4.0,2,1,2,0,7,12,5,6,9,4,23,16,5,6,59,41,37,40,D
